Accession,suppdata_id,PubMedIds,PubDate,EPubDate,Source,AuthorList,LastAuthor,Title,Volume,Issue,Pages,LangList,NlmUniqueID,ISSN,ESSN,PubTypeList,RecordStatus,PubStatus,ArticleIds,DOI,History,References,HasAbstract,PmcRefCount,FullJournalName,ELocationID,SO
GSE83567,GSE83567_gene_exp.diff.gz,28663935,2017,2017 Jun 27,PeerJ,Fernández-Calleja VHernández PSchvartzman JBGarcía de Lacoba MKrimer DB,Krimer DB,Differential gene expression analysis by RNA-seq reveals the importance of actin cytoskeletal proteins in erythroleukemia cells.,5,NA,e3432,English,101603425,NA,2167-8359,Journal Article,PubMed,NA,2866393510.7717/peerj.34323432PMC54904622866393528663935pmc-id: PMC5490462;,10.7717/peerj.3432,2017/01/13 00:002017/05/17 00:002017/07/01 06:002017/07/01 06:002017/07/01 06:01,NA,1,2,PeerJ,doi: 10.7717/peerj.3432,2017;5:e3432
GSE76257,GSE76257_O-VG_OGS2.csv.gz,27503142,2016 Aug 8,2016 Aug 8,BMC Genomics,Sim ADWheeler D,Wheeler D,The venom gland transcriptome of the parasitoid wasp Nasonia vitripennis highlights the importance of novel genes in venom function.,17,NA,571,English,100965258,NA,1471-2164,Journal Article,PubMed - indexed for MEDLINE,epublish,2750314210.1186/s12864-016-2924-710.1186/s12864-016-2924-7PMC49778482750314227503142pmc-id: PMC4977848;,10.1186/s12864-016-2924-7,2016/01/26 00:002016/07/07 00:002016/08/10 06:002016/08/10 06:002017/09/12 06:00,NA,1,4,BMC genomics,doi: 10.1186/s12864-016-2924-7,2016 Aug 8;17:571
GSE82210,GSE82210_cuffdiff_lncOL1KO_vs_Ctrl.gene.fpkm.txt.gz,28041882,2017 Jan 18,2016 Dec 29,Neuron,He DWang JLu YDeng YZhao CXu LChen YHu YCZhou WLu QR,Lu QR,lncRNA Functional Networks in Oligodendrocytes Reveal Stage-Specific Myelination Control by an lncOL1/Suz12 Complex in the CNS.,93,2,362-378,English,8809320,0896-6273,1097-4199,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,28041882S0896-6273(16)30912-610.1016/j.neuron.2016.11.044PMC5600615NIHMS8937632804188228041882pmc-id: PMC5600615;manuscript-id: NIHMS893763;,10.1016/j.neuron.2016.11.044,2016/06/16 00:002016/10/09 00:002016/11/21 00:002017/01/04 06:002017/07/27 06:002017/01/03 06:00,NA,1,14,Neuron,doi: 10.1016/j.neuron.2016.11.044,2017 Jan 18;93(2):362-378
GSE87808,GSE87808_diffExp_Slc7a5_Cerebellum_allGenes.txt.gz,27912058,2016 Dec 1,NA,Cell,Tărlungeanu DCDeliu EDotter CPKara MJaniesch PCScalise MGalluccio MTesulov MMorelli ESonmez FMBilguvar KOhgaki RKanai YJohansen AEsharif SBen-Omran TTopcu MSchlessinger AIndiveri CDuncan KECaglayan AOGunel MGleeson JGNovarino G,Novarino G,Impaired Amino Acid Transport at the Blood Brain Barrier Is a Cause of Autism Spectrum Disorder.,167,6,1481-1494.e18,English,0413066,0092-8674,1097-4172,Journal Article,PubMed - indexed for MEDLINE,ppublish,27912058S0092-8674(16)31534-310.1016/j.cell.2016.11.013PMC5554935NIHMS8592342791205827912058pmc-id: PMC5554935;manuscript-id: NIHMS859234;,10.1016/j.cell.2016.11.013,2016/09/08 00:002016/10/18 00:002016/11/03 00:002016/12/03 06:002016/12/03 06:002017/05/10 06:00,NA,1,36,Cell,doi: 10.1016/j.cell.2016.11.013,2016 Dec 1;167(6):1481-1494.e18
GSE76287,GSE76287_rosettes_col0vdko_tair.txt.gz,27789739,2016 Dec,2016 Oct 27,Plant Physiol,Murcha MWKubiszewski-Jakubiak STeixeira PFGügel ILKmiec BNarsai RIvanova AMegel CSchock AKraus SBerkowitz OGlaser EPhilippar KMaréchal-Drouard LSoll JWhelan J,Whelan J,Plant-Specific Preprotein and Amino Acid Transporter Proteins Are Required for tRNA Import into Mitochondria.,172,4,2471-2490,English,0401224,0032-0889,1532-2548,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,27789739pp.16.0151910.1104/pp.16.01519PMC51297302778973927789739pmc-id: PMC5129730;,10.1104/pp.16.01519,2016/10/05 00:002016/10/25 00:002016/10/30 06:002017/10/03 06:002016/10/30 06:00,NA,1,0,Plant physiology,NA,2016 Dec;172(4):2471-2490
GSE76287,GSE76287_seedling_col0vdko_tair.txt.gz,27789739,2016 Dec,2016 Oct 27,Plant Physiol,Murcha MWKubiszewski-Jakubiak STeixeira PFGügel ILKmiec BNarsai RIvanova AMegel CSchock AKraus SBerkowitz OGlaser EPhilippar KMaréchal-Drouard LSoll JWhelan J,Whelan J,Plant-Specific Preprotein and Amino Acid Transporter Proteins Are Required for tRNA Import into Mitochondria.,172,4,2471-2490,English,0401224,0032-0889,1532-2548,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,27789739pp.16.0151910.1104/pp.16.01519PMC51297302778973927789739pmc-id: PMC5129730;,10.1104/pp.16.01519,2016/10/05 00:002016/10/25 00:002016/10/30 06:002017/10/03 06:002016/10/30 06:00,NA,1,0,Plant physiology,NA,2016 Dec;172(4):2471-2490
GSE79724,GSE79724_DEseq_LG3-LG6-LG9_LG2-LG5-LG8_DEG_list.csv.gz,27941248,2017 Jan 3,2016 Dec 12,J Clin Invest,Gutiérrez GDBender ASCirulli VMastracci TLKelly SMTsirigos AKaestner KHSussel L,Sussel L,Pancreatic β cell identity requires continual repression of non-β cell programs.,127,1,244-259,English,7802877,0021-9738,1558-8238,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,279412488801710.1172/JCI88017PMC51997042794124827941248pmc-id: PMC5199704;,10.1172/JCI88017,2016/04/11 00:002016/10/13 00:002016/12/13 06:002017/09/07 06:002016/12/13 06:00,Nat Rev Endocrinol. 2017 Mar;13(3):129-130. PMID: 28106150,1,19,The Journal of clinical investigation,doi: 10.1172/JCI88017,2017 Jan 3;127(1):244-259
GSE79723,GSE79723_DEseq_LG1401-LG437-LG8736_LG1405-LG435-LG8737_DEG_list.csv.gz,27941248,2017 Jan 3,2016 Dec 12,J Clin Invest,Gutiérrez GDBender ASCirulli VMastracci TLKelly SMTsirigos AKaestner KHSussel L,Sussel L,Pancreatic β cell identity requires continual repression of non-β cell programs.,127,1,244-259,English,7802877,0021-9738,1558-8238,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,279412488801710.1172/JCI88017PMC51997042794124827941248pmc-id: PMC5199704;,10.1172/JCI88017,2016/04/11 00:002016/10/13 00:002016/12/13 06:002017/09/07 06:002016/12/13 06:00,Nat Rev Endocrinol. 2017 Mar;13(3):129-130. PMID: 28106150,1,19,The Journal of clinical investigation,doi: 10.1172/JCI88017,2017 Jan 3;127(1):244-259
GSE73321,GSE73321_FW_VS_BW_expression_diff.txt.gz,27265650,2016 May 18,NA,Dongwuxue Yanjiu,Lu XJZhang HYang GJLi MYChen J,Chen J,Comparative transcriptome analysis on the alteration of gene expression in ayu (Plecoglossus altivelis) larvae associated with salinity change.,37,3,126-35,English,100961499,0254-5853,NA,Journal Article,PubMed - indexed for MEDLINE,ppublish,27265650PMC49145752726565027265650pmc-id: PMC4914575;,NA,2016/06/07 06:002016/06/07 06:002017/03/31 06:00,NA,1,2,Dong wu xue yan jiu = Zoological research,NA,2016 May 18;37(3):126-35
GSE83887,GSE83887_gene_exp_Hyl-2_vs_Hyl-2-G.diff.gz,27507791,2016 Oct 13,2016 Oct 13,G3 (Bethesda),Ladage MLKing SDBurks DJQuan DLGarcia AMAzad RKPadilla PA,Padilla PA,Glucose or Altered Ceramide Biosynthesis Mediate Oxygen Deprivation Sensitivity Through Novel Pathways Revealed by Transcriptome Analysis in Caenorhabditis elegans.,6,10,3149-3160,English,101566598,NA,2160-1836,Journal Article,PubMed - indexed for MEDLINE,epublish,27507791g3.116.03158310.1534/g3.116.031583PMC50689372750779127507791pmc-id: PMC5068937;,10.1534/g3.116.031583,2016/08/11 06:002017/11/11 06:002016/08/11 06:00,NA,1,2,"G3 (Bethesda, Md.)",doi: 10.1534/g3.116.031583,2016 Oct 13;6(10):3149-3160
GSE83887,GSE83887_gene_exp_N2_vs_Hyl-2.diff.gz,27507791,2016 Oct 13,2016 Oct 13,G3 (Bethesda),Ladage MLKing SDBurks DJQuan DLGarcia AMAzad RKPadilla PA,Padilla PA,Glucose or Altered Ceramide Biosynthesis Mediate Oxygen Deprivation Sensitivity Through Novel Pathways Revealed by Transcriptome Analysis in Caenorhabditis elegans.,6,10,3149-3160,English,101566598,NA,2160-1836,Journal Article,PubMed - indexed for MEDLINE,epublish,27507791g3.116.03158310.1534/g3.116.031583PMC50689372750779127507791pmc-id: PMC5068937;,10.1534/g3.116.031583,2016/08/11 06:002017/11/11 06:002016/08/11 06:00,NA,1,2,"G3 (Bethesda, Md.)",doi: 10.1534/g3.116.031583,2016 Oct 13;6(10):3149-3160
GSE83887,GSE83887_gene_exp_N2_vs_N2G.diff.gz,27507791,2016 Oct 13,2016 Oct 13,G3 (Bethesda),Ladage MLKing SDBurks DJQuan DLGarcia AMAzad RKPadilla PA,Padilla PA,Glucose or Altered Ceramide Biosynthesis Mediate Oxygen Deprivation Sensitivity Through Novel Pathways Revealed by Transcriptome Analysis in Caenorhabditis elegans.,6,10,3149-3160,English,101566598,NA,2160-1836,Journal Article,PubMed - indexed for MEDLINE,epublish,27507791g3.116.03158310.1534/g3.116.031583PMC50689372750779127507791pmc-id: PMC5068937;,10.1534/g3.116.031583,2016/08/11 06:002017/11/11 06:002016/08/11 06:00,NA,1,2,"G3 (Bethesda, Md.)",doi: 10.1534/g3.116.031583,2016 Oct 13;6(10):3149-3160
GSE74171,GSE74171_expressed_transcript_aging_RNAseq_posterior_midgut.txt.gz,27992405,2017 Jan,2016 Dec 19,Nat Cell Biol,Resnik-Docampo MKoehler CLClark RISchinaman JMSauer VWong DMLewis SD'Alterio CWalker DWJones DL,Jones DL,Tricellular junctions regulate intestinal stem cell behaviour to maintain homeostasis.,19,1,52-59,English,100890575,1465-7392,1476-4679,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,27992405ncb345410.1038/ncb3454PMC6336109NIHMS10047812799240527992405pmc-id: PMC6336109;manuscript-id: NIHMS1004781;,10.1038/ncb3454,2015/10/26 00:002016/11/16 00:002016/12/20 06:002017/05/30 06:002016/12/20 06:00,Curr Biol. 2017 Mar 6;27(5):R185-R187. PMID: 28267974,1,19,Nature cell biology,doi: 10.1038/ncb3454,2017 Jan;19(1):52-59
GSE74168,GSE74168_expressed_transcripts_RNAseq_GLIrnai_posterior_midgut_EC.txt.gz,27992405,2017 Jan,2016 Dec 19,Nat Cell Biol,Resnik-Docampo MKoehler CLClark RISchinaman JMSauer VWong DMLewis SD'Alterio CWalker DWJones DL,Jones DL,Tricellular junctions regulate intestinal stem cell behaviour to maintain homeostasis.,19,1,52-59,English,100890575,1465-7392,1476-4679,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,27992405ncb345410.1038/ncb3454PMC6336109NIHMS10047812799240527992405pmc-id: PMC6336109;manuscript-id: NIHMS1004781;,10.1038/ncb3454,2015/10/26 00:002016/11/16 00:002016/12/20 06:002017/05/30 06:002016/12/20 06:00,Curr Biol. 2017 Mar 6;27(5):R185-R187. PMID: 28267974,1,19,Nature cell biology,doi: 10.1038/ncb3454,2017 Jan;19(1):52-59
GSE87315,GSE87315_CuffDiff_RNA-seq.csv.gz,28062693,2017 Feb 15,2017 Jan 6,J Immunol,Batista CRLi SKXu LSSolomon LADeKoter RP,DeKoter RP,PU.1 Regulates Ig Light Chain Transcription and Rearrangement in Pre-B Cells during B Cell Development.,198,4,1565-1574,English,2985117R,0022-1767,1550-6606,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,28062693jimmunol.160170910.4049/jimmunol.16017092806269328062693,10.4049/jimmunol.1601709,2016/10/04 00:002016/12/12 00:002017/01/08 06:002017/08/29 06:002017/01/08 06:00,NA,1,10,"Journal of immunology (Baltimore, Md. : 1950)",doi: 10.4049/jimmunol.1601709,2017 Feb 15;198(4):1565-1574
GSE80354,GSE80354_Gata6_DEseq2_res.csv.gz,27908934,2017 Jan 4,2016 Dec 1,EMBO J,Wang ABZhang YVTumbar T,Tumbar T,Gata6 promotes hair follicle progenitor cell renewal by genome maintenance during proliferation.,36,1,61-78,English,8208664,0261-4189,1460-2075,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,27908934embj.20169457210.15252/embj.201694572PMC52101522790893427908934pmc-id: PMC5210152;,10.15252/embj.201694572,2016/04/16 00:002016/09/30 00:002016/10/28 00:002016/12/03 06:002017/07/04 06:002016/12/03 06:00,NA,1,10,The EMBO journal,doi: 10.15252/embj.201694572,2017 Jan 4;36(1):61-78
GSE92246,GSE92246_gene_exp.diff.gz,28423198,2017 Aug,2017 Jun 8,Yeast,Ohira MJHendrickson DGScott McIsaac RRhind N,Rhind N,"An estradiol-inducible promoter enables fast, graduated control of gene expression in fission yeast.",34,8,323-334,English,8607637,0749-503X,1097-0061,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,2842319810.1002/yea.3235PMC5542879NIHMS8698792842319828423198pmc-id: PMC5542879;manuscript-id: NIHMS869879;,10.1002/yea.3235,2017/02/10 00:002017/03/28 00:002017/04/06 00:002017/04/20 06:002018/04/03 06:002017/04/20 06:00,NA,1,1,"Yeast (Chichester, England)",doi: 10.1002/yea.3235,2017 Aug;34(8):323-334
GSE91060,GSE91060_E11_vs._E16.xls.gz,28119630,2016,2017 Jan 9,Front Physiol,Li ZOuyang HZheng MCai BHan PAbdalla BANie QZhang X,Zhang X,Integrated Analysis of Long Non-coding RNAs (LncRNAs) and mRNA Expression Profiles Reveals the Potential Role of LncRNAs in Skeletal Muscle Development of the Chicken.,7,NA,687,English,101549006,NA,1664-042X,Journal Article,PubMed,NA,2811963010.3389/fphys.2016.00687PMC52200772811963028119630pmc-id: PMC5220077;,10.3389/fphys.2016.00687,2016/10/25 00:002016/12/23 00:002017/01/26 06:002017/01/26 06:002017/01/26 06:01,NA,1,17,Frontiers in physiology,doi: 10.3389/fphys.2016.00687,2016;7:687
GSE91060,GSE91060_E11_vs._P1.xlsx,28119630,2016,2017 Jan 9,Front Physiol,Li ZOuyang HZheng MCai BHan PAbdalla BANie QZhang X,Zhang X,Integrated Analysis of Long Non-coding RNAs (LncRNAs) and mRNA Expression Profiles Reveals the Potential Role of LncRNAs in Skeletal Muscle Development of the Chicken.,7,NA,687,English,101549006,NA,1664-042X,Journal Article,PubMed,NA,2811963010.3389/fphys.2016.00687PMC52200772811963028119630pmc-id: PMC5220077;,10.3389/fphys.2016.00687,2016/10/25 00:002016/12/23 00:002017/01/26 06:002017/01/26 06:002017/01/26 06:01,NA,1,17,Frontiers in physiology,doi: 10.3389/fphys.2016.00687,2016;7:687
GSE91060,GSE91060_E16_vs._P1.xlsx,28119630,2016,2017 Jan 9,Front Physiol,Li ZOuyang HZheng MCai BHan PAbdalla BANie QZhang X,Zhang X,Integrated Analysis of Long Non-coding RNAs (LncRNAs) and mRNA Expression Profiles Reveals the Potential Role of LncRNAs in Skeletal Muscle Development of the Chicken.,7,NA,687,English,101549006,NA,1664-042X,Journal Article,PubMed,NA,2811963010.3389/fphys.2016.00687PMC52200772811963028119630pmc-id: PMC5220077;,10.3389/fphys.2016.00687,2016/10/25 00:002016/12/23 00:002017/01/26 06:002017/01/26 06:002017/01/26 06:01,NA,1,17,Frontiers in physiology,doi: 10.3389/fphys.2016.00687,2016;7:687
GSE91075,GSE91075_gene_exp_WT1_KO1.txt.gz,28114290,2017 Mar,2017 Jan 23,Nat Immunol,Wu CChen ZDardalhon VXiao SThalhamer TLiao MMadi AFranca RFHan TOukka MKuchroo V,Kuchroo V,The transcription factor musculin promotes the unidirectional development of peripheral T<sub>reg</sub> cells by suppressing the T<sub>H</sub>2 transcriptional program.,18,3,344-353,English,100941354,1529-2908,1529-2916,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,28114290ni.366710.1038/ni.3667PMC5591438NIHMS8909642811429028114290pmc-id: PMC5591438;manuscript-id: NIHMS890964;,10.1038/ni.3667,2016/10/13 00:002016/12/16 00:002017/01/24 06:002017/07/01 06:002017/01/24 06:00,NA,1,8,Nature immunology,doi: 10.1038/ni.3667,2017 Mar;18(3):344-353
GSE91075,GSE91075_gene_exp_WT2_KO2.txt.gz,28114290,2017 Mar,2017 Jan 23,Nat Immunol,Wu CChen ZDardalhon VXiao SThalhamer TLiao MMadi AFranca RFHan TOukka MKuchroo V,Kuchroo V,The transcription factor musculin promotes the unidirectional development of peripheral T<sub>reg</sub> cells by suppressing the T<sub>H</sub>2 transcriptional program.,18,3,344-353,English,100941354,1529-2908,1529-2916,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,28114290ni.366710.1038/ni.3667PMC5591438NIHMS8909642811429028114290pmc-id: PMC5591438;manuscript-id: NIHMS890964;,10.1038/ni.3667,2016/10/13 00:002016/12/16 00:002017/01/24 06:002017/07/01 06:002017/01/24 06:00,NA,1,8,Nature immunology,doi: 10.1038/ni.3667,2017 Mar;18(3):344-353
GSE87448,GSE87448_AKT_vs_CTRL_at_2fold-p005-4433_genes.txt.gz-set-2,27694579,2016 Oct 18,2016 Sep 30,Proc Natl Acad Sci U S A,Stoyanova TRiedinger MLin SFaltermeier CMSmith BAZhang KXGoing CCGoldstein ASLee JKDrake JMRice MAHsu ECNowroozizadeh BCastor BOrellana SYBlum SMCheng DPienta KJReiter REPitteri SJHuang JWitte ON,Witte ON,Activation of Notch1 synergizes with multiple pathways in promoting castration-resistant prostate cancer.,113,42,E6457-E6466,English,7505876,0027-8424,1091-6490,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,27694579161452911310.1073/pnas.1614529113PMC50816582769457927694579pmc-id: PMC5081658;,10.1073/pnas.1614529113,2016/10/30 06:002018/01/31 06:002016/10/04 06:00,J Urol. 2017 Mar;197(3 Pt 1):700-702. PMID: 28208520J Urol. 2017 Jun;197(6):1458-1459. PMID: 28505901,1,3,Proceedings of the National Academy of Sciences of the United States of America,NA,2016 Oct 18;113(42):E6457-E6466
GSE87448,GSE87448_AKT_vs_CTRL_at_2fold-p005-4433_genes.txt.gz-set-3,27694579,2016 Oct 18,2016 Sep 30,Proc Natl Acad Sci U S A,Stoyanova TRiedinger MLin SFaltermeier CMSmith BAZhang KXGoing CCGoldstein ASLee JKDrake JMRice MAHsu ECNowroozizadeh BCastor BOrellana SYBlum SMCheng DPienta KJReiter REPitteri SJHuang JWitte ON,Witte ON,Activation of Notch1 synergizes with multiple pathways in promoting castration-resistant prostate cancer.,113,42,E6457-E6466,English,7505876,0027-8424,1091-6490,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,27694579161452911310.1073/pnas.1614529113PMC50816582769457927694579pmc-id: PMC5081658;,10.1073/pnas.1614529113,2016/10/30 06:002018/01/31 06:002016/10/04 06:00,J Urol. 2017 Mar;197(3 Pt 1):700-702. PMID: 28208520J Urol. 2017 Jun;197(6):1458-1459. PMID: 28505901,1,3,Proceedings of the National Academy of Sciences of the United States of America,NA,2016 Oct 18;113(42):E6457-E6466
GSE87448,GSE87448_KRAS_vs_CTRL_at_2fold-p005-4238_genes.txt.gz-set-1,27694579,2016 Oct 18,2016 Sep 30,Proc Natl Acad Sci U S A,Stoyanova TRiedinger MLin SFaltermeier CMSmith BAZhang KXGoing CCGoldstein ASLee JKDrake JMRice MAHsu ECNowroozizadeh BCastor BOrellana SYBlum SMCheng DPienta KJReiter REPitteri SJHuang JWitte ON,Witte ON,Activation of Notch1 synergizes with multiple pathways in promoting castration-resistant prostate cancer.,113,42,E6457-E6466,English,7505876,0027-8424,1091-6490,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,27694579161452911310.1073/pnas.1614529113PMC50816582769457927694579pmc-id: PMC5081658;,10.1073/pnas.1614529113,2016/10/30 06:002018/01/31 06:002016/10/04 06:00,J Urol. 2017 Mar;197(3 Pt 1):700-702. PMID: 28208520J Urol. 2017 Jun;197(6):1458-1459. PMID: 28505901,1,3,Proceedings of the National Academy of Sciences of the United States of America,NA,2016 Oct 18;113(42):E6457-E6466
GSE87448,GSE87448_KRAS_vs_CTRL_at_2fold-p005-4238_genes.txt.gz-set-3,27694579,2016 Oct 18,2016 Sep 30,Proc Natl Acad Sci U S A,Stoyanova TRiedinger MLin SFaltermeier CMSmith BAZhang KXGoing CCGoldstein ASLee JKDrake JMRice MAHsu ECNowroozizadeh BCastor BOrellana SYBlum SMCheng DPienta KJReiter REPitteri SJHuang JWitte ON,Witte ON,Activation of Notch1 synergizes with multiple pathways in promoting castration-resistant prostate cancer.,113,42,E6457-E6466,English,7505876,0027-8424,1091-6490,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,27694579161452911310.1073/pnas.1614529113PMC50816582769457927694579pmc-id: PMC5081658;,10.1073/pnas.1614529113,2016/10/30 06:002018/01/31 06:002016/10/04 06:00,J Urol. 2017 Mar;197(3 Pt 1):700-702. PMID: 28208520J Urol. 2017 Jun;197(6):1458-1459. PMID: 28505901,1,3,Proceedings of the National Academy of Sciences of the United States of America,NA,2016 Oct 18;113(42):E6457-E6466
GSE77471,GSE77471_RNASEQ_differential_expression.txt.gz,27929004,2016 Dec 7,NA,Nature,Iaccarino HFSinger ACMartorell AJRudenko AGao FGillingham TZMathys HSeo JKritskiy OAbdurrob FAdaikkan CCanter RGRueda RBrown ENBoyden ESTsai LH,Tsai LH,Gamma frequency entrainment attenuates amyloid load and modifies microglia.,540,7632,230-235,English,0410462,0028-0836,1476-4687,Journal Article,PubMed - indexed for MEDLINE,ppublish,27929004nature2058710.1038/nature20587PMC5656389NIHMS8863262792900427929004pmc-id: PMC5656389;manuscript-id: NIHMS886326;,10.1038/nature20587,2016/02/22 00:002016/11/02 00:002016/12/09 06:002016/12/09 06:002017/03/24 06:00,Nature. 2016 Dec 7;540(7632):207-208. PMID: 27929001Nature. 2018 Oct;562(7725):E1. PMID: 30046102,1,79,Nature,doi: 10.1038/nature20587,2016 Dec 7;540(7632):230-235
GSE83406,GSE83406_gene_exp.diff.gz,27903907,2017 Mar 17,NA,Nucleic Acids Res,Ali TKrüger MBhuju SJarek MBartkuhn MRenkawitz R,Renkawitz R,Chromatin binding of Gcn5 in Drosophila is largely mediated by CP190.,45,5,2384-2395,English,0411011,0305-1048,1362-4962,Journal Article,PubMed - indexed for MEDLINE,ppublish,27903907gkw117810.1093/nar/gkw1178PMC53896062790390727903907pmc-id: PMC5389606;,10.1093/nar/gkw1178,2016/06/16 00:002016/11/17 00:002016/12/03 06:002017/08/09 06:002016/12/02 06:00,NA,1,3,Nucleic acids research,doi: 10.1093/nar/gkw1178,2017 Mar 17;45(5):2384-2395
GSE85554,GSE85554_deg_and_counts_table_new_read_counts.txt.gz,27898262,2017 Jan 2,2016 Nov 29,RNA Biol,Lebedeva Sde Jesus Domingues AMButter FKetting RF,Ketting RF,Characterization of genetic loss-of-function of Fus in zebrafish.,14,1,29-35,English,101235328,1547-6286,1555-8584,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,2789826210.1080/15476286.2016.1256532PMC52705372789826227898262pmc-id: PMC5270537;,10.1080/15476286.2016.1256532,2016/11/30 06:002017/10/20 06:002016/11/30 06:00,NA,1,1,RNA biology,doi: 10.1080/15476286.2016.1256532,2017 Jan 2;14(1):29-35
